"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"EntiteGeographique","EntiteGeographique.habilitationSoinSansConsentement","EntiteGeographique.habilitationSoinSansConsentement","","","",0,1,"","","","boolean {[]} {[]}
","L'habilitation aux soins sans consentement traduit que l'établissement est autorisé à prendre en charge des patients sans leur consentement. Cette autorisation est donnée par le directeur général de l’ARS après avis du préfet.Valeurs possibles : 0 = L'établissement ne possède pas d'autorisation aux soins sans consentement 1 = L'établissement possède une autorisation aux soins sans consentement","L'habilitation aux soins sans consentement traduit que l'établissement est autorisé à prendre en charge des patients sans leur consentement. Cette autorisation est donnée par le directeur général de l’ARS après avis du préfet.Valeurs possibles : 0 = L'établissement ne possède pas d'autorisation aux soins sans consentement 1 = L'établissement possède une autorisation aux soins sans consentement","","","","","","","","","",,,,,"",,,,"EntiteGeographique.habilitationSoinSansConsentement",0,1,"",""
"EntiteGeographique","EntiteGeographique.hebergementFamille","EntiteGeographique.hebergementFamille","","","",0,1,"","","","boolean {[]} {[]}
","L’indicateur hébergement des familles précise si l'établissement peut héberger les familles des personnes prises en charge. Valeurs possibles :0 = L'établissement ne peut pas héberger les familles des personnes prises en charge1 = L'établissement peut héberger les familles des personnes prises en charge","L’indicateur hébergement des familles précise si l'établissement peut héberger les familles des personnes prises en charge. Valeurs possibles :0 = L'établissement ne peut pas héberger les familles des personnes prises en charge1 = L'établissement peut héberger les familles des personnes prises en charge","","","","","","","","","",,,,,"",,,,"EntiteGeographique.hebergementFamille",0,1,"",""
"EntiteGeographique","EntiteGeographique.dateModificationSIRET","EntiteGeographique.dateModificationSIRET","","","",0,1,"","","","date {[]} {[]}
","Date de modification du numéro SIRET.","Date de modification du numéro SIRET.","","","","","","","","","",,,,,"",,,,"EntiteGeographique.dateModificationSIRET",0,1,"",""
"EntiteGeographique","EntiteGeographique.origineModificationSIRET","EntiteGeographique.origineModificationSIRET","","","",0,1,"","","","string {[]} {[]}
","Origine/nature de modification du SIRET (motif de modification de l’identifiant).","Origine/nature de modification du SIRET (motif de modification de l’identifiant).","","","","","","","","","",,,,,"",,,,"EntiteGeographique.origineModificationSIRET",0,1,"",""
"EntiteGeographique","EntiteGeographique.actif","EntiteGeographique.actif","","","",0,1,"","","","boolean {[]} {[]}
","Indicateur de l’activité de l'entité géographique, si celle-ci est active (ou ouverte) ou inactive (ou fermée).","Indicateur de l’activité de l'entité géographique, si celle-ci est active (ou ouverte) ou inactive (ou fermée).","","","","","","","","","",,,,,"",,,,"EntiteGeographique.actif",0,1,"",""
"EntiteGeographique","EntiteGeographique.dateOuverture","EntiteGeographique.dateOuverture","","","",0,1,"","","","date {[]} {[]}
","Date d’ouverture réelle de fonctionnement de l’établissement.Pour les établissements soumis à autorisation, elle est constatée par la première visite de conformité du premier équipement autorisé. La date d’ouverture doit être supérieure ou égale à la date d’autorisation.","Date d’ouverture réelle de fonctionnement de l’établissement.Pour les établissements soumis à autorisation, elle est constatée par la première visite de conformité du premier équipement autorisé. La date d’ouverture doit être supérieure ou égale à la date d’autorisation.","","","","","","","","","",,,,,"",,,,"EntiteGeographique.dateOuverture",0,1,"",""
"EntiteGeographique","EntiteGeographique.dateCaducite","EntiteGeographique.dateCaducite","","","",0,1,"","","","date {[]} {[]}
","La date de caducité indique la limite autorisant la réalisation de l’opération pour laquelle il y a autorisation. Elle est calculée automatiquement lorsque la date d’autorisation est renseignée. Elle disparait lorsque la date d’ouverture est renseignée.Par défaut, la date de caducité calculée automatiquement dans FINESS est de trois ans. En cas de début de travaux, une quatrième année est autorisée par les textes.","La date de caducité indique la limite autorisant la réalisation de l’opération pour laquelle il y a autorisation. Elle est calculée automatiquement lorsque la date d’autorisation est renseignée. Elle disparait lorsque la date d’ouverture est renseignée.Par défaut, la date de caducité calculée automatiquement dans FINESS est de trois ans. En cas de début de travaux, une quatrième année est autorisée par les textes.","","","","","","","","","",,,,,"",,,,"EntiteGeographique.dateCaducite",0,1,"",""
"EntiteGeographique","EntiteGeographique.constatCaducite","EntiteGeographique.constatCaducite","","","",0,1,"","","","boolean {[]} {[]}
","Indicateur de caducité de l'établissement:- « N » par défaut, lorsque l’établissement est autorisé non ouvert (la date d’ouverture n’est pas renseignée);- « O » à indiquer lorsqu’un constat de caducité a été relevé sur l'établissement.","Indicateur de caducité de l'établissement:- « N » par défaut, lorsque l’établissement est autorisé non ouvert (la date d’ouverture n’est pas renseignée);- « O » à indiquer lorsqu’un constat de caducité a été relevé sur l'établissement.","","","","","","","","","",,,,,"",,,,"EntiteGeographique.constatCaducite",0,1,"",""
"EntiteGeographique","EntiteGeographique.dateFermeture","EntiteGeographique.dateFermeture","","","",0,1,"","","","date {[]} {[]}
","Date de fermeture de l'entité géographique. La date doit être supérieure à la date d’ouverture.","Date de fermeture de l'entité géographique. La date doit être supérieure à la date d’ouverture.","","","","","","","","","",,,,,"",,,,"EntiteGeographique.dateFermeture",0,1,"",""
"EntiteGeographique","EntiteGeographique.typeFermeture","EntiteGeographique.typeFermeture","","","",0,1,"","","","Coding {[]} {[]}
","Type de fermeture de l'entité géographique, au sens des règles de gestion du SI FINESS (par exemple: fermeture définitive, fermeture provisoire), obligatoire lors de la fermeture de l'entité.","Type de fermeture de l'entité géographique, au sens des règles de gestion du SI FINESS (par exemple: fermeture définitive, fermeture provisoire), obligatoire lors de la fermeture de l'entité.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R286-TypeFermeture/FHIR/TRE-R286-TypeFermeture?vs","",,,,"EntiteGeographique.typeFermeture",0,1,"",""
"EntiteGeographique","EntiteGeographique.dateAutorisation","EntiteGeographique.dateAutorisation","","","",0,1,"","","","date {[]} {[]}
","Date d’autorisation qui correspond à la date de l’arrêté autorisant la création d’un établissement ou de la première autorisation délivrée pour des équipements.","Date d’autorisation qui correspond à la date de l’arrêté autorisant la création d’un établissement ou de la première autorisation délivrée pour des équipements.","","","","","","","","","",,,,,"",,,,"EntiteGeographique.dateAutorisation",0,1,"",""
"EntiteGeographique","EntiteGeographique.accessibiliteLieu","EntiteGeographique.accessibiliteLieu","","","",0,1,"","","","Coding {[]} {[]}
","Information précisant dans quelle mesure le lieu est conforme aux dispositions règlementaires relatives à l’accessibilité des établissements recevant du public (ex : accessible, non accessible, sur demande, non communiqué, etc.).Rappel sur l'obligation d'accessibilité des établissements recevant du public (ERP) aux personnes handicapées (service-public.fr):Les établissements ouverts au public (magasin, bureau, hôtel, etc.) doivent être accessibles aux personnes handicapées. Les établissements recevant du public (ERP) non conformes aux règles d'accessibilité sont tenus de s'inscrire à un Agenda d'Accessibilité Programmée (Ad'AP) qui permet d'engager les travaux nécessaires dans un délai limité.Règles d'accessibilité:Les normes d'accessibilité doivent permettre aux personnes handicapées de circuler avec la plus grande autonomie possible, d'accéder aux locaux et équipements, d'utiliser les équipements et les prestations, de se repérer et de communiquer.L'accès concerne tout type de handicap (moteur, visuel, auditif, mental...).Les conditions d'accès doivent être les mêmes que pour les personnes valides ou, à défaut, présenter une qualité d'usage équivalente.L'accessibilité de ces établissements et de leurs abords concerne :** les cheminements extérieurs,** le stationnement des véhicules,** les conditions d'accès et d'accueil dans les bâtiments,** les circulations horizontales et verticales à l'intérieur des bâtiments,** les locaux intérieurs et les sanitaires ouverts au public,** les portes, les sas intérieurs et les sorties,** les revêtements des sols et des parois,** les équipements et mobiliers intérieurs et extérieurs susceptibles d'y être installés (dispositifs d'éclairage et d'information des usagers, par exemple).","Information précisant dans quelle mesure le lieu est conforme aux dispositions règlementaires relatives à l’accessibilité des établissements recevant du public (ex : accessible, non accessible, sur demande, non communiqué, etc.).Rappel sur l'obligation d'accessibilité des établissements recevant du public (ERP) aux personnes handicapées (service-public.fr):Les établissements ouverts au public (magasin, bureau, hôtel, etc.) doivent être accessibles aux personnes handicapées. Les établissements recevant du public (ERP) non conformes aux règles d'accessibilité sont tenus de s'inscrire à un Agenda d'Accessibilité Programmée (Ad'AP) qui permet d'engager les travaux nécessaires dans un délai limité.Règles d'accessibilité:Les normes d'accessibilité doivent permettre aux personnes handicapées de circuler avec la plus grande autonomie possible, d'accéder aux locaux et équipements, d'utiliser les équipements et les prestations, de se repérer et de communiquer.L'accès concerne tout type de handicap (moteur, visuel, auditif, mental...).Les conditions d'accès doivent être les mêmes que pour les personnes valides ou, à défaut, présenter une qualité d'usage équivalente.L'accessibilité de ces établissements et de leurs abords concerne :** les cheminements extérieurs,** le stationnement des véhicules,** les conditions d'accès et d'accueil dans les bâtiments,** les circulations horizontales et verticales à l'intérieur des bâtiments,** les locaux intérieurs et les sanitaires ouverts au public,** les portes, les sas intérieurs et les sorties,** les revêtements des sols et des parois,** les équipements et mobiliers intérieurs et extérieurs susceptibles d'y être installés (dispositifs d'éclairage et d'information des usagers, par exemple).","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R202-AccessibiliteLieu/FHIR/TRE-R202-AccessibiliteLieu?vs","",,,,"EntiteGeographique.accessibiliteLieu",0,1,"",""
"EntiteGeographique","EntiteGeographique.zonePoser","EntiteGeographique.zonePoser","","","",0,1,"","","","boolean {[]} {[]}
","Indicateur portant sur l'existence d'une zone de poser pour hélicoptère sur le site même.Valeurs possibles: 0 = Pas de zone de poser 1 = Existence d'une zone de poser","Indicateur portant sur l'existence d'une zone de poser pour hélicoptère sur le site même.Valeurs possibles: 0 = Pas de zone de poser 1 = Existence d'une zone de poser","","","","","","","","","",,,,,"",,,,"EntiteGeographique.zonePoser",0,1,"",""
"EntiteGeographique","EntiteGeographique.niveauRecoursORSAN","EntiteGeographique.niveauRecoursORSAN","","","",0,1,"","","","Coding {[]} {[]}
","Le niveau de recours ORSAN correspond à une hiérarchisation fonctionnelle de la mobilisation des établissements pour accueillir les patients après régulation par le SAMU.","Le niveau de recours ORSAN correspond à une hiérarchisation fonctionnelle de la mobilisation des établissements pour accueillir les patients après régulation par le SAMU.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R284-NiveauRecoursORSAN/FHIR/TRE-R284-NiveauRecoursORSAN?vs","",,,,"EntiteGeographique.niveauRecoursORSAN",0,1,"",""
"EntiteGeographique","EntiteGeographique.venteLigneURL","EntiteGeographique.venteLigneURL","","","",0,1,"","","","string {[]} {[]}
","URL du site de vente en ligne","URL du site de vente en ligne","","","","","","","","","",,,,,"",,,,"EntiteGeographique.venteLigneURL",0,1,"",""
"EntiteGeographique","EntiteGeographique.nbPlaceAideSocialeTemporaire","EntiteGeographique.nbPlaceAideSocialeTemporaire","","","",0,1,"","","","integer {[]} {[]}
","Il s'agit du nombre de places temporaires dédiées à l'aide sociale dans l'établissement.","Il s'agit du nombre de places temporaires dédiées à l'aide sociale dans l'établissement.","","","","","","","","","",,,,,"",,,,"EntiteGeographique.nbPlaceAideSocialeTemporaire",0,1,"",""
"EntiteGeographique","EntiteGeographique.nbPlaceAideSocialePermanent","EntiteGeographique.nbPlaceAideSocialePermanent","","","",0,1,"","","","integer {[]} {[]}
","Il s'agit du nombre de places permanentes dédiées à l'aide sociale dans l'établissement.","Il s'agit du nombre de places permanentes dédiées à l'aide sociale dans l'établissement.","","","","","","","","","",,,,,"",,,,"EntiteGeographique.nbPlaceAideSocialePermanent",0,1,"",""
"EntiteGeographique","EntiteGeographique.adresseEG","EntiteGeographique.adresseEG","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Adresse {[]} {[]}
","Adresse(s) géopostale(s) de l'entité géographique en fonction de l'usage (adresse administrative, adresse entrée des véhicules, adresse entrée piétonne, etc.).L'implantation géographique peut également être décrite au travers de la classe Lieu.","Adresse(s) géopostale(s) de l'entité géographique en fonction de l'usage (adresse administrative, adresse entrée des véhicules, adresse entrée piétonne, etc.).L'implantation géographique peut également être décrite au travers de la classe Lieu.","","","","","","","","","",,,,,"",,,,"EntiteGeographique.adresseEG",0,*,"",""
"EntiteGeographique","EntiteGeographique.implantationGeographique","EntiteGeographique.implantationGeographique","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Lieu {[]} {[]}
","Implantation géographique de l’EG sur un lieu connu.","Implantation géographique de l’EG sur un lieu connu.","","","","","","","","","",,,,,"",,,,"EntiteGeographique.implantationGeographique",0,1,"",""
"EntiteGeographique","EntiteGeographique.lieuEG","EntiteGeographique.lieuEG","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Lieu {[]} {[]}
","Lieu à l'intérieur d'une EG tels que l'entrée A, pavillon des violettes, etcUn lieu peut notamment être décrit par une adresse et des coordonnées géographiques.","Lieu à l'intérieur d'une EG tels que l'entrée A, pavillon des violettes, etcUn lieu peut notamment être décrit par une adresse et des coordonnées géographiques.","","","","","","","","","",,,,,"",,,,"EntiteGeographique.lieuEG",0,1,"",""
"EntiteGeographique","EntiteGeographique.divisionTerritoriale","EntiteGeographique.divisionTerritoriale","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/DivisionTerritoriale {[]} {[]}
","Division(s) territoriale(s) (commune, département, etc.) où est située l'entité géographique.","Division(s) territoriale(s) (commune, département, etc.) où est située l'entité géographique.","","","","","","","","","",,,,,"",,,,"EntiteGeographique.divisionTerritoriale",0,*,"",""
"EntiteGeographique","EntiteGeographique.contact","EntiteGeographique.contact","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Contact {[]} {[]}
","Point(s) de contact de l'entité géographique.Par exemple, ce sont les informations permettant de contacter l'accueil ou le secrétariat de l'entité géographique.Les contacts du directeur et de la cellule d'alerte peuvent être inclus dans cette liste de contacts.","Point(s) de contact de l'entité géographique.Par exemple, ce sont les informations permettant de contacter l'accueil ou le secrétariat de l'entité géographique.Les contacts du directeur et de la cellule d'alerte peuvent être inclus dans cette liste de contacts.","","","","","","","","","",,,,,"",,,,"EntiteGeographique.contact",0,*,"",""
"EntiteGeographique","EntiteGeographique.telecommunication","EntiteGeographique.telecommunication","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Telecommunication {[]} {[]}
","Adresse(s) de télécommunication de l'entité géographique (numéro de téléphone, adresse email, URL, etc.).","Adresse(s) de télécommunication de l'entité géographique (numéro de téléphone, adresse email, URL, etc.).","","","","","","","","","",,,,,"",,,,"EntiteGeographique.telecommunication",0,*,"",""
"EntiteGeographique","EntiteGeographique.boiteLettresMSS","EntiteGeographique.boiteLettresMSS","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/BoiteLettreMSS {[]} {[]}
","Boîte(s) aux lettres du service de messagerie sécurisée de santé (MSS) rattachée(s) à l'entité géographique.","Boîte(s) aux lettres du service de messagerie sécurisée de santé (MSS) rattachée(s) à l'entité géographique.","","","","","","","","","",,,,,"",,,,"EntiteGeographique.boiteLettresMSS",0,*,"",""
"EntiteGeographique","EntiteGeographique.commentaire","EntiteGeographique.commentaire","","","",0,1,"","","","string {[]} {[]}
","Commentaire qui permet à la structure de donner des informations complémentaires.","Commentaire qui permet à la structure de donner des informations complémentaires.","","","","","","","","","",,,,,"",,,,"EntiteGeographique.commentaire",0,1,"",""
"EntiteGeographique","EntiteGeographique.SituationExercice","EntiteGeographique.SituationExercice","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/SituationExercice {[]} {[]}
","Lien vers la classe SituationExercice","Lien vers la classe SituationExercice","","","","","","","","","",,,,,"",,,,"EntiteGeographique.SituationExercice",0,*,"",""
"EntiteGeographique","EntiteGeographique.Certificat","EntiteGeographique.Certificat","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Certificat {[]} {[]}
","Lien vers la classe Certificat","Lien vers la classe Certificat","","","","","","","","","",,,,,"",,,,"EntiteGeographique.Certificat",0,*,"",""
"EntiteGeographique","EntiteGeographique.EntiteJuridique","EntiteGeographique.EntiteJuridique","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/EntiteJuridique {[]} {[]}
","Lien vers la classe EntiteJuridique","Lien vers la classe EntiteJuridique","","","","","","","","","",,,,,"",,,,"EntiteGeographique.EntiteJuridique",1,1,"",""
"EntiteGeographique","EntiteGeographique.Lieu","EntiteGeographique.Lieu","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Lieu {[]} {[]}
","Lien vers la classe Lieu","Lien vers la classe Lieu","","","","","","","","","",,,,,"",,,,"EntiteGeographique.Lieu",0,*,"",""
"EntiteGeographique","EntiteGeographique.Convention","EntiteGeographique.Convention","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Convention {[]} {[]}
","Lien vers la classe Convention","Lien vers la classe Convention","","","","","","","","","",,,,,"",,,,"EntiteGeographique.Convention",0,*,"",""
"EntiteGeographique","EntiteGeographique.EquipementMaterielLourd","EntiteGeographique.EquipementMaterielLourd","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/EquipementMaterielLourd {[]} {[]}
","Lien vers la classe EquipementMaterielLourd","Lien vers la classe EquipementMaterielLourd","","","","","","","","","",,,,,"",,,,"EntiteGeographique.EquipementMaterielLourd",0,*,"",""
"EntiteGeographique","EntiteGeographique.LicenceExploitation","EntiteGeographique.LicenceExploitation","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/LicenceExploitation {[]} {[]}
","Lien vers la classe LicenceExploitation","Lien vers la classe LicenceExploitation","","","","","","","","","",,,,,"",,,,"EntiteGeographique.LicenceExploitation",0,1,"",""
"EntiteGeographique","EntiteGeographique.ActiviteEnseignement","EntiteGeographique.ActiviteEnseignement","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/ActiviteEnseignement {[]} {[]}
","Lien vers la classe ActiviteEnseignement","Lien vers la classe ActiviteEnseignement","","","","","","","","","",,,,,"",,,,"EntiteGeographique.ActiviteEnseignement",0,*,"",""
"EntiteGeographique","EntiteGeographique.TarifPrestation","EntiteGeographique.TarifPrestation","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/TarifPrestation {[]} {[]}
","Lien vers la classe TarifPrestation","Lien vers la classe TarifPrestation","","","","","","","","","",,,,,"",,,,"EntiteGeographique.TarifPrestation",0,*,"",""
"EntiteGeographique","EntiteGeographique.ActiviteSoinAutorisee","EntiteGeographique.ActiviteSoinAutorisee","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/ActiviteSoinAutorisee {[]} {[]}
","Lien vers la classe ActiviteSoinAutorisee","Lien vers la classe ActiviteSoinAutorisee","","","","","","","","","",,,,,"",,,,"EntiteGeographique.ActiviteSoinAutorisee",0,*,"",""
"EntiteGeographique","EntiteGeographique.AutreActiviteSoumiseAutorisation","EntiteGeographique.AutreActiviteSoumiseAutorisation","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/AutreActiviteSoumiseAutorisation {[]} {[]}
","Lien vers la classe AutreActiviteSoumiseAutorisation","Lien vers la classe AutreActiviteSoumiseAutorisation","","","","","","","","","",,,,,"",,,,"EntiteGeographique.AutreActiviteSoumiseAutorisation",0,*,"",""
"EntiteGeographique","EntiteGeographique.ActiviteSoumiseReconnaissance","EntiteGeographique.ActiviteSoumiseReconnaissance","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/ActiviteSoumiseReconnaissance {[]} {[]}
","Lien vers la classe ActiviteSoumiseReconnaissance","Lien vers la classe ActiviteSoumiseReconnaissance","","","","","","","","","",,,,,"",,,,"EntiteGeographique.ActiviteSoumiseReconnaissance",0,*,"",""
"EntiteGeographique","EntiteGeographique.ActiviteSociale","EntiteGeographique.ActiviteSociale","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/ActiviteSociale {[]} {[]}
","Lien vers la classe ActiviteSociale","Lien vers la classe ActiviteSociale","","","","","","","","","",,,,,"",,,,"EntiteGeographique.ActiviteSociale",0,*,"",""
"EntiteGeographique","EntiteGeographique.CapaciteActiviteExercee","EntiteGeographique.CapaciteActiviteExercee","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/CapaciteActiviteExercee {[]} {[]}
","Lien vers la classe CapaciteActiviteExercee","Lien vers la classe CapaciteActiviteExercee","","","","","","","","","",,,,,"",,,,"EntiteGeographique.CapaciteActiviteExercee",0,*,"",""
"EntiteGeographique","EntiteGeographique.OffreOperationnelle","EntiteGeographique.OffreOperationnelle","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/OffreOperationnelle {[]} {[]}
","Lien vers la classe OffreOperationnelle","Lien vers la classe OffreOperationnelle","","","","","","","","","",,,,,"",,,,"EntiteGeographique.OffreOperationnelle",0,*,"",""
"EntiteGeographique","EntiteGeographique.OrganisationInterne","EntiteGeographique.OrganisationInterne","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/OrganisationInterne {[]} {[]}
","Lien vers la classe OrganisationInterne","Lien vers la classe OrganisationInterne","","","","","","","","","",,,,,"",,,,"EntiteGeographique.OrganisationInterne",0,*,"",""
"EntiteGeographique","EntiteGeographique.Emploi","EntiteGeographique.Emploi","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Emploi {[]} {[]}
","Lien vers la classe Emploi","Lien vers la classe Emploi","","","","","","","","","",,,,,"",,,,"EntiteGeographique.Emploi",0,1,"",""
"EntiteGeographique","EntiteGeographique.AidantDemarche","EntiteGeographique.AidantDemarche","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/AidantDemarche {[]} {[]}
","Lien vers la classe AidantDemarche","Lien vers la classe AidantDemarche","","","","","","","","","",,,,,"",,,,"EntiteGeographique.AidantDemarche",0,1,"",""
"EntiteGeographique","EntiteGeographique.MesureProtection","EntiteGeographique.MesureProtection","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/MesureProtection {[]} {[]}
","Lien vers la classe MesureProtection","Lien vers la classe MesureProtection","","","","","","","","","",,,,,"",,,,"EntiteGeographique.MesureProtection",0,1,"",""
"EntiteGeographique","EntiteGeographique.NoteLiaison","EntiteGeographique.NoteLiaison","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/NoteLiaison {[]} {[]}
","Lien vers la classe NoteLiaison","Lien vers la classe NoteLiaison","","","","","","","","","",,,,,"",,,,"EntiteGeographique.NoteLiaison",0,*,"",""
"EntiteGeographique","EntiteGeographique.Agenda","EntiteGeographique.Agenda","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Agenda {[]} {[]}
","Lien vers la classe Agenda","Lien vers la classe Agenda","","","","","","","","","",,,,,"",,,,"EntiteGeographique.Agenda",0,*,"",""
"EntiteGeographique","EntiteGeographique.RendezVous","EntiteGeographique.RendezVous","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/RendezVous {[]} {[]}
","Lien vers la classe RendezVous","Lien vers la classe RendezVous","","","","","","","","","",,,,,"",,,,"EntiteGeographique.RendezVous",0,*,"",""
"EntiteGeographique","EntiteGeographique.CapaciteAccueil","EntiteGeographique.CapaciteAccueil","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/CapaciteAccueil {[]} {[]}
","Lien vers la classe CapaciteAccueil","Lien vers la classe CapaciteAccueil","","","","","","","","","",,,,,"",,,,"EntiteGeographique.CapaciteAccueil",0,1,"",""
"EntiteGeographique","EntiteGeographique.CapaciteHabitation","EntiteGeographique.CapaciteHabitation","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/CapaciteHabitation {[]} {[]}
","Lien vers la classe CapaciteHabitation","Lien vers la classe CapaciteHabitation","","","","","","","","","",,,,,"",,,,"EntiteGeographique.CapaciteHabitation",0,*,"",""
"EntiteJuridique","EntiteJuridique","EntiteJuridique","","","",0,*,"","","","null {[]} {[]}
","L'Entité Juridique (EJ) correspond à la notion de personne morale :** Pour les établissements sanitaires, sociaux, médico-sociaux et de formation aux professions de ces secteurs enregistrés dans le FINESS, une EJ détient des droits (autorisations, agréments, conventions, etc.) lui permettant d'exercer ses activités dans des établissements; chaque EJ dispose d'un statut juridique de la personne morale;** Pour les autres types de structures, une EJ est une personne morale inscrite dans le SIRENE, identifiée par son numéro Siren.","L'Entité Juridique (EJ) correspond à la notion de personne morale :** Pour les établissements sanitaires, sociaux, médico-sociaux et de formation aux professions de ces secteurs enregistrés dans le FINESS, une EJ détient des droits (autorisations, agréments, conventions, etc.) lui permettant d'exercer ses activités dans des établissements; chaque EJ dispose d'un statut juridique de la personne morale;** Pour les autres types de structures, une EJ est une personne morale inscrite dans le SIRENE, identifiée par son numéro Siren.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EntiteJuridique","EntiteJuridique.numFINESS","EntiteJuridique.numFINESS","","","",0,1,"","","","Identifier {[]} {[]}
","Identifiant FINESS de l'entité juridique attribué lors de sa création.Les personnes morales identifiées par des numéros FINESS sont également dotées de numéros Siren.  Le numéro FINESS étant porteur intrinsèquement de liens avec le domaine sanitaire ou le domaine médico-social, il est, s'il existe, à privilégier pour l’identification de ces personnes morales en tant qu’acteurs sanitaires et médico-sociaux (Référentiel d’identification des acteurs sanitaires et médico-sociaux - Politique Générale de Sécurité des Systèmes d’Information de Santé (PGSSI-S)).Le numéro FINESS est composé de 9 caractères numériques, tels que:** Position 1-2 : numéro du département d'implantation (""2A"", ""2B"" pour la Corse; ""97"" pour les départements d’Outre-mer; ""98"" pour Mayotte);** Position 3 : ""0"";** Position 4-8: ""1"" pour Guadeloupe, ""2"" pour Martinique, ""3"" pour Guyane, ""4"" pour Réunion, ""5"" pour Saint-Pierre-et-Miquelon + numéro d'ordre de 4 chiffres;** Position 4-8 : numéro d’ordre de 5 chiffres pour tous les autres départements;** Position 9 : clé de Luhn calculée automatiquement.","Identifiant FINESS de l'entité juridique attribué lors de sa création.Les personnes morales identifiées par des numéros FINESS sont également dotées de numéros Siren.  Le numéro FINESS étant porteur intrinsèquement de liens avec le domaine sanitaire ou le domaine médico-social, il est, s'il existe, à privilégier pour l’identification de ces personnes morales en tant qu’acteurs sanitaires et médico-sociaux (Référentiel d’identification des acteurs sanitaires et médico-sociaux - Politique Générale de Sécurité des Systèmes d’Information de Santé (PGSSI-S)).Le numéro FINESS est composé de 9 caractères numériques, tels que:** Position 1-2 : numéro du département d'implantation (""2A"", ""2B"" pour la Corse; ""97"" pour les départements d’Outre-mer; ""98"" pour Mayotte);** Position 3 : ""0"";** Position 4-8: ""1"" pour Guadeloupe, ""2"" pour Martinique, ""3"" pour Guyane, ""4"" pour Réunion, ""5"" pour Saint-Pierre-et-Miquelon + numéro d'ordre de 4 chiffres;** Position 4-8 : numéro d’ordre de 5 chiffres pour tous les autres départements;** Position 9 : clé de Luhn calculée automatiquement.","","","","","","","","","",,,,,"",,,,"EntiteJuridique.numFINESS",0,1,"",""
